id,material_id,subgroup_id,name,odoo_id,technical_content_name,crop,domain,sap_category,sap_subcategory,business_category,business_segment,brand,sbgroup_name,hsn,created_date,product_qty,product_unit,std_unit_qty,std_unit,tax_rate,median_price,seed_type
100,10000093,1250,Bittergourd Seminis Abhishek 10 gm,4024,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SEMINIS,BITTERGOURD SEMINIS ABHISHEK,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,115,
101,10000094,1251,Bittergourd Shriram 10 gm,8769,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,DCM SHRIRAM LTD,BITTERGOURD SHRIRAM,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,80,
102,10000095,1252,Bittergourd Shriram Nano 10 gm,12071,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,DCM SHRIRAM LTD,BITTERGOURD SHRIRAM NANO,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
103,10000096,1253,Bittergourd SUNGRO Aman 10 gm,9172,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SUNGRO,BITTERGOURD SUNGRO AMAN,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
104,10000097,1254,Bittergourd SUNGRO Nanha 10 gm,9490,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SUNGRO,BITTERGOURD SUNGRO NANHA,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
105,10000098,1255,Bittergourd SUNGRO Nayan 10 gm,5945,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SUNGRO,BITTERGOURD SUNGRO NAYAN,10061010,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
106,10000099,1256,Bittergourd SUNGRO Vivek 10 gm,4031,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SUNGRO,BITTERGOURD SUNGRO VIVEK,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,70,
107,10000100,1257,Bittergourd Sweta Sweta 10 gm,4028,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SWETA,BITTERGOURD SWETA SWETA,19011001,25-08-2022,10 gm,EA,0.01,KG,0.00%,30,
108,10000101,1257,Bittergourd Sweta Sweta 50 gm,4029,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SWETA,BITTERGOURD SWETA SWETA,19011001,25-08-2022,50 gm,EA,0.05,KG,0.00%,450,
109,10000102,1258,Bittergourd Syngenta Asmita 10 gm,4026,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SYNGENTA,BITTERGOURD SYNGENTA ASMITA,48239030,25-08-2022,10 gm,EA,0.01,KG,0.00%,110,
110,10000103,1258,Bittergourd Syngenta Asmita 50 gm,4506,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SYNGENTA,BITTERGOURD SYNGENTA ASMITA,48239030,25-08-2022,50 gm,EA,0.05,KG,0.00%,400,
111,10000104,1258,Bittergourd Syngenta Asmita 100 gm,4642,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SYNGENTA,BITTERGOURD SYNGENTA ASMITA,48239030,25-08-2022,100 gm,EA,0.1,KG,0.00%,0,
112,10000105,1258,Bittergourd Syngenta Asmita 200 gm,5070,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SYNGENTA,BITTERGOURD SYNGENTA ASMITA,48239030,25-08-2022,200 gm,EA,0.2,KG,0.00%,1600,
113,10000106,1259,Bittergourd US 1315 100 Seed,11399,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTERGOURD US 1315,12099190,25-08-2022,100 Seed,EA,1,EA,0.00%,215,
114,10000107,1263,Bittergourd US Agriseeds SW-813 10 gm,7268,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRISEEDS SW-813,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,96,
115,10000108,1263,Bittergourd US Agriseeds SW-813 50 gm,7269,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRISEEDS SW-813,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,500,
116,10000109,1263,Bittergourd US Agriseeds SW-813 100 gm,7270,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRISEEDS SW-813,12099190,25-08-2022,100 gm,EA,0.1,KG,0.00%,0,
117,10000110,1262,Bittergourd US Agriseeds SW 826 50 gm,11589,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRISEEDS SW 826,12099190,25-08-2022,50 gm,EA,0.05,KG,,455,
118,10000111,1260,Bittergourd US Agri SW 811 50 gm,6506,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRI SW 811,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,477,
119,10000112,1260,Bittergourd US Agri SW 811 10 gm,4664,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRI SW 811,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,100,
120,10000113,1260,Bittergourd US Agri SW 811 100 gm,7267,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRI SW 811,12099190,25-08-2022,100 gm,EA,0.1,KG,0.00%,800,
121,10000114,1261,Bittergourd US Agri US 1315 100 Seed,7337,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRI US 1315,12099190,25-08-2022,100 Seed,EA,1,EA,0.00%,230,
122,10000115,1261,Bittergourd US Agri US 1315 250 Seed,8576,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,US AGRISEEDS,BITTERGOURD US AGRI US 1315,12099190,25-08-2022,250 Seed,EA,1,EA,0.00%,373,
123,10000116,1264,Bittergourd VNR 22 10 gm,10701,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR 22,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,105,
124,10000117,1265,Bittergourd VNR 28 10 gm,7178,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR 28,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,91,
125,10000118,1266,Bittergourd VNR Aakash 10 gm,4698,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR AAKASH,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,93,
126,10000119,1266,Bittergourd VNR Aakash 50 gm,7405,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR AAKASH,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,475,
127,10000120,1267,Bittergourd VNR Asha 10 gm,6201,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR ASHA,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
128,10000121,1268,Bittergourd VNR Katahi 100 gm,7179,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR KATAHI,12099190,25-08-2022,100 gm,EA,0.1,KG,0.00%,0,
129,10000122,1269,Bittergourd VNR Nandita 50 gm,9483,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR NANDITA,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,542,
130,10000123,1270,Bittergourd VNR Navdhan 10 gm,7429,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR NAVDHAN,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,466.1280298,
131,10000124,1270,Bittergourd VNR Navdhan 50 gm,11421,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR NAVDHAN,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,465,
1925,12000009,1037,Agromin 1 L,7259,,,Input,Crop Nutrition,Micronutrients,CROP NUTRITION,BRANDED,ARIES,AGROMIN,28332910,25-08-2022,1 L,EA,1,L,12.00%,162,
132,10000125,1271,Bittergourd VNR NT 222 50 gm,11457,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR,BITTERGOURD VNR NT 222,7099300,25-08-2022,50 gm,EA,0.05,KG,0.00%,455,
133,10000126,1272,Bittergourd VNR NT77 10 gm,7177,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR NT77,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,105,
134,10000127,1272,Bittergourd VNR NT77 50 gm,10451,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR NT77,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,482,
135,10000128,1273,Bittergourd VNR Sagar 10 gm,10700,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR SAGAR,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,84,
136,10000129,1274,Bittergourd VNR Seeds Nutan 10 gm,7410,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR SEEDS,BITTERGOURD VNR SEEDS NUTAN,25041000,25-08-2022,10 gm,EA,0.01,KG,0.00%,80,
137,10001020,1244,Bittergourd Noor Hybrid 50 gm,12064,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,HYVEG,BITTERGOURD NOOR HYBRID,12099110,25-08-2022,50 gm,EA,0.05,KG,0.00%,0,
138,10002558,4321,BITTER GOURD 6207 500 Seed,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTERGOURD NUNHEMS 6207,12099190,11-09-2022,500 Seed,EA,1,EA,0.00%,0,
139,10002561,4321,BITTER GOURD 6207 1000 Seed,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTERGOURD NUNHEMS 6207,12099190,11-09-2022,1000 Seed,EA,1,EA,0.00%,0,
140,10002680,4451,Roshan 100 Seeds,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,BASF,ROSHAN 100 SEEDS,12099190,10-10-2022,100 Seed,EA,1,EA,0.00%,0,
141,10002681,4452,Bittergourd Kaveri 88 100 GM,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KAVERI SEEDS,BITTERGOURD KAVERI 88,12099190,10-10-2022,100 Gm,EA,0.1,KG,0.00%,0,
142,10002716,1259,Bittergourd US 1315 250 SEED,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTERGOURD US 1315,12099190,17-10-2022,250 Seed,EA,1,EA,0.00%,230,
143,10002717,1259,Bittergourd US 1315 500 SEED,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTERGOURD US 1315,12099190,17-10-2022,500 Seed,EA,1,EA,0.00%,1040,
144,10002718,1259,Bittergourd US 1315 1000 SEED,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTERGOURD US 1315,12099190,17-10-2022,1000 Seed,EA,1,EA,0.00%,1500,
145,10002946,5190,Bitter Gourd Nunhems Rushaan 1000 Seeds,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTER GOURD NUNHEMS RUSHAAN,12099190,26-12-2022,1000 Seed,EA,1,EA,0.00%,8000,
146,10002947,5190,Bitter Gourd Nunhems Rushaan 500 Seeds,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTER GOURD NUNHEMS RUSHAAN,12099190,26-12-2022,500 Seed,EA,1,EA,0.00%,0,
147,10002948,5190,Bitter Gourd Nunhems Rushaan 250 Seeds,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTER GOURD NUNHEMS RUSHAAN,12099190,26-12-2022,250 Seed,EA,1,EA,0.00%,0,
148,10002949,5190,Bitter Gourd Nunhems Rushaan 100 Seeds,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTER GOURD NUNHEMS RUSHAAN,12099190,26-12-2022,100 Seed,EA,1,EA,0.00%,0,
149,10002969,1246,Bittergourd Nunhems Amanshri 1000 Seeds,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BITTERGOURD NUNHEMS AMANSHREE,12099160,02-01-2023,1000 Seed,EA,1,EA,0.00%,2000,
150,10002987,5251,Bitter Gourd VNR Sunny 50gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,VNR,BITTER GOURD VNR SUNNY,12099190,13-01-2023,50 Gm,EA,0.05,KG,0.00%,380,
151,10003039,5299,Bittergourd Batuk 10 gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ENTORNO GREEN SEEDS PRIVATE LIMITED,BITTERGOURD BATUK,12099190,27-01-2023,10 Gm,EA,0.01,KG,0.00%,100,
152,10003087,5368,ANKUR HYBIRD BITTER GOURD REMA 10 gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ANKUR SEED,ANKUR HYBIRD BITTER GOURD REMA,12077090,06-02-2023,10 Gm,EA,0.01,KG,0.00%,80,
153,10003088,5368,ANKUR HYBIRD BITTER GOURD REMA 50 gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ANKUR SEED,ANKUR HYBIRD BITTER GOURD REMA,12077090,06-02-2023,50 Gm,EA,0.05,KG,0.00%,0,
154,10003089,5369,ANKUR HYBIRD BITTER GOURD SHRIDHAR 10 gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ANKUR SEED,ANKUR HYBIRD BITTER GOURD SHRIDHAR,12077090,06-02-2023,10 Gm,EA,0.01,KG,0.00%,0,
155,10003090,5369,ANKUR HYBIRD BITTER GOURD SHRIDHAR 50 gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ANKUR SEED,ANKUR HYBIRD BITTER GOURD SHRIDHAR,12077090,06-02-2023,50 Gm,EA,0.05,KG,0.00%,0,
156,10003091,5370,ANKUR HYBIRD BITTER GOURD KARISHMA 10 gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ANKUR SEED,ANKUR HYBIRD BITTER GOURD KARISHMA,12077090,06-02-2023,10 Gm,EA,0.01,KG,0.00%,80,
157,10003092,5370,ANKUR HYBIRD BITTER GOURD KARISHMA 50 gm,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ANKUR SEED,ANKUR HYBIRD BITTER GOURD KARISHMA,12077090,06-02-2023,50 Gm,EA,0.05,KG,0.00%,0,
158,10003202,5447,Bitter Gourd-451 50 GM,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ISHVED,BITTER GOURD-451,12099190,05-03-2023,50 Gm,EA,0.05,KG,0.00%,371,
159,10003204,5448,Bitter Gourd-452 50 GM,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,ISHVED,BITTER GOURD-452,12099190,05-03-2023,50 Gm,EA,0.05,KG,0.00%,371,
160,10003378,5743,Bittergourd Seminis Jhalari 10 GM,,,Bitter Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,SEMINIS,BITTERGOURD SEMINIS JHALARI,12099190,13-05-2023,10 Gm,EA,0.01,KG,0.00%,0,
161,10000130,1276,Black Gram MGK Shekhar 8 Kg,7319,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,MGK MAA GANGA KAVERI SEEDS,BLACK GRAM MGK SHEKHAR,12075010,25-08-2022,8 Kg,EA,8,KG,0.00%,0,
162,10000131,1276,Black Gram MGK Shekhar 1 Kg,10025,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,MGK MAA GANGA KAVERI SEEDS,BLACK GRAM MGK SHEKHAR,12075010,25-08-2022,1 Kg,EA,1,KG,0.00%,0,
163,10000132,1276,Black Gram MGK Shekhar 2 Kg,10051,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,MGK MAA GANGA KAVERI SEEDS,BLACK GRAM MGK SHEKHAR,12075010,25-08-2022,2 Kg,EA,2,KG,0.00%,159.998631,
164,10000133,1277,Black Gram Sri PU-31 4 Kg,10132,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,SRI SOOD SEEDS,BLACK GRAM SRI PU-31,12075010,25-08-2022,4 Kg,EA,4,KG,0.00%,540,
165,10000134,1278,Black Gram Sri Shekhar-2 4 Kg,10133,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,SRI SOOD SEEDS,BLACK GRAM SRI SHEKHAR-2,12075010,25-08-2022,4 Kg,EA,4,KG,0.00%,720,
166,10000135,1279,Black Gram T-9 1 Kg,7321,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,,BLACK GRAM T-9,7133990,25-08-2022,1 Kg,EA,1,KG,0.00%,155,
167,10003110,5378,Black gram Bhatia Shekhar 2 5 kg,,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,BHATIA QUALITY SEEDS,BLACK GRAM BHATIA SHEKHAR,12099190,07-02-2023,5 Kg,EA,5,KG,0.00%,800,
168,10003124,5392,Black Gram Vansh Agro T-9 5 Kg,,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,VANSH AGRO SEEDS,BLACK GRAM VANSH AGRO T-9,12099190,13-02-2023,5 Kg,EA,5,KG,0.00%,730,
169,10003125,5392,Black Gram Vansh Agro T-9 1 KG,,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,VANSH AGRO SEEDS,BLACK GRAM VANSH AGRO T-9,12099190,13-02-2023,1 Kg,EA,1,KG,0.00%,146,
170,10003180,1279,Black gram T-9 4 kg,,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,NATIONAL SEEDS CORPORATION LTD (NSC),BLACK GRAM T-9,7133990,03-03-2023,4 Kg,EA,4,KG,0.00%,0,
171,10003182,1279,Black Gram T-9 5kg,,,Black Gram,Input,Seeds,Pulses,FIELD CROP,BRANDED,NATIONAL SEEDS CORPORATION LTD (NSC),BLACK GRAM T-9,7133990,03-03-2023,5 Kg,EA,5,KG,0.00%,710,
172,10002568,4314,Black mustard Toria Sartaj 1 KG,,,Black Mustard,Input,Seeds,Oil Seeds,FIELD CROP,BRANDED,,BLACK MUSTARD TORIA SARTAJ,12075010,12-09-2022,1 Kg,EA,1,KG,0.00%,140,
173,10000136,1297,Bottlegourd East West Anmol 10 gm,4313,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,EAST WEST,BOTTLEGOURD EAST WEST ANMOL,21069099,25-08-2022,10 gm,EA,0.01,KG,0.00%,42,
174,10000137,1297,Bottlegourd East West Anmol 50 gm,5914,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,EAST WEST,BOTTLEGOURD EAST WEST ANMOL,21069099,25-08-2022,50 gm,EA,0.05,KG,0.00%,175,
175,10000138,1298,Bottlegourd East West Gadda 10 gm,11857,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,EAST WEST,BOTTLEGOURD EAST WEST GADDA,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
176,10000140,1300,Bottlegourd H M Clause Amrit 50 gm,10240,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,H M CLAUSE,BOTTLEGOURD H M CLAUSE AMRIT,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,116,
177,10000141,1295,Bottle Gourd HM Clause CBH-11 50 gm,11568,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,H M CLAUSE,BOTTLE GOURD HM CLAUSE CBH-11,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,150,
178,10000142,1295,Bottle Gourd HM Clause CBH-11 10 gm,11591,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,H M CLAUSE,BOTTLE GOURD HM CLAUSE CBH-11,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,33,
179,10000143,1301,Bottlegourd H M Clause Nayan 447 50 gm,10239,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,H M CLAUSE,BOTTLEGOURD H M CLAUSE NAYAN 447,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,188,
180,10000144,1302,Bottlegourd kalash Pratik 333 10 gm,9588,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KALASH,BOTTLEGOURD KALASH PRATIK 333,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
181,10000145,1303,Bottlegourd Known-You-Seed Bhushan 50 gm,9129,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KNOWN-YOU-SEED,BOTTLEGOURD KNOWN-YOU-SEED BHUSHAN,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,0,
182,10000146,1304,Bottlegourd Known-You-Seed CBH-10 10 gm,5510,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KNOWN-YOU-SEED,BOTTLEGOURD KNOWN-YOU-SEED CBH-10,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,0,
183,10000147,1305,Bottlegourd Known-You-Seed CHANDAN 25 gm,9582,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KNOWN-YOU-SEED,BOTTLEGOURD KNOWN-YOU-SEED CHANDAN,12099190,25-08-2022,25 gm,EA,0.025,KG,0.00%,0,
184,10000148,1305,Bottlegourd Known-You-Seed CHANDAN 10 gm,9939,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KNOWN-YOU-SEED,BOTTLEGOURD KNOWN-YOU-SEED CHANDAN,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,30,
185,10000149,1306,Bottlegourd Known-You-Seed JK9113 10 gm,5472,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KNOWN-YOU-SEED,BOTTLEGOURD KNOWN-YOU-SEED JK9113,12099990,25-08-2022,10 gm,EA,0.01,KG,0.00%,45,
186,10000150,1307,Bottlegourd Known-You-Seed MAHIMA 50 gm,9298,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,KNOWN-YOU-SEED,BOTTLEGOURD KNOWN-YOU-SEED MAHIMA,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,0,
187,10000151,1308,Bottlegourd Mahyco Mahy 10 50 gm,7301,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,MAHYCO,BOTTLEGOURD MAHYCO MAHY 10,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,163,
188,10000152,1309,Bottlegourd Mahyco Mahy 8 10 gm,3853,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,MAHYCO,BOTTLEGOURD MAHYCO MAHY 8,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,47,
189,10000153,1309,Bottlegourd Mahyco Mahy 8 50 gm,7302,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,MAHYCO,BOTTLEGOURD MAHYCO MAHY 8,12099190,25-08-2022,50 gm,EA,0.05,KG,0.00%,190,
190,10000154,1310,Bottlegourd Mahyco Warad 10 gm,7297,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,MAHYCO,BOTTLEGOURD MAHYCO WARAD,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,46,
191,10000155,1311,Bottlegourd Nargis-Tile Lamba Lau 10 gm,11398,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NEVEDITA,BOTTLEGOURD NARGIS-TILE LAMBA LAU,21069099,25-08-2022,10 gm,EA,0.01,KG,0.00%,20,
192,10000156,1312,Bottlegourd Nobale Bharath 10 gm,9583,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NOBLE,BOTTLEGOURD NOBALE BHARATH,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,40,
193,10000157,1313,Bottlegourd Noble NBH Latto 10 gm,10034,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NOBLE,BOTTLEGOURD NOBLE NBH LATTO,12099190,25-08-2022,10 gm,EA,0.01,KG,0.00%,32,
194,10000158,1314,Bottlegourd Nunhems Anokhi 500 Seed,4543,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BOTTLEGOURD NUNHEMS ANOKHI,12099990,25-08-2022,500 Seed,EA,1,EA,0.00%,280,
195,10000159,1314,Bottlegourd Nunhems Anokhi 100 Seed,5622,,Bottle Gourd,Input,Seeds,Fruits and Vegetable,VEGETABLE SEEDS,BRANDED,NUNHEMS,BOTTLEGOURD NUNHEMS ANOKHI,12099990,25-08-2022,100 Seed,EA,1,EA,0.00%,55,
